PC1,PC2,PC3,cluster,original_label
-1.4313036270355481,0.11460170810422934,-0.32029273239024547,2,S Walaza
2.3645970376063135,-0.3179468068659577,-0.1917690477921843,5,SC Williams
-2.5757805998862713,0.5363421791593495,0.6587123559007743,2,SFM Devine
-2.6281363237346067,0.4764760009046219,0.673023308669146,2,SH Mohamedi
0.4172885475187875,0.22067683793209128,-0.7141348630293837,3,SJ Baard
2.390645310387169,1.7371516206165236,0.21894785504589945,0,SJ Bryce
-1.24083229098057,0.25412519908872916,-0.15430754766383423,2,SK Raina
0.8783239527079493,0.7312553515993263,-0.24478450162739307,5,SSM Stanislaus
1.903924374044208,0.11747279882452762,-0.10741677433547615,5,SW Bates
2.2912729182603893,1.1533408150710922,-0.34551604397463354,0,SW Billings
1.756418122403624,-1.3280431049543902,-0.17579656197796362,5,Saber Zakhil
-2.520017795558805,0.7524721084838343,0.7876898323283604,2,Sahibzada Farhan
0.5670213954019703,0.5042106923368586,-0.13122993629815424,3,Saif Hassan
3.16371854794074,-4.313591074951135,1.0881853638323424,4,Sana Mir
1.355050555396995,-1.1318731314762907,0.7058650000574905,4,Sarfraz Ahmed
-0.4241002074415924,-0.6024576226984152,-0.05914909480515861,3,Saud Islam
0.6320088034794451,-1.6185640027150263,0.818237453092856,4,Sazzad Hosen
0.09344754456955394,-0.28679688997651054,0.22735285304089467,3,Shafali Verma
-2.057601377548811,0.18747388984218333,0.11187654992565742,2,Shafina Mahesh
-2.6281363237346067,0.4764760009046219,0.673023308669146,2,Shaheryar Butt
1.7834379838223007,-1.9275334376396482,-0.2860275327382759,4,Shahid Afridi
0.7852982839431805,0.08471859515619576,1.0152095751912784,3,Shahzaib Hasan
1.2061910884185816,-0.7086628057761388,0.35463020234506104,4,Sheraz Sheikh
1.882416773367294,0.8586554802855679,-0.86427910852934,5,Shoaib Malik
1.0965329526455183,-0.7835058024031617,-0.41553160104625225,5,Shorifa Khatun
-2.654314185658775,0.44654291177725797,0.6801787850533317,2,Shoriful Islam
-1.8322366903761127,0.3654253472673729,0.09216282521082698,2,Shorna Akter
1.2646825004505042,0.9103523752933198,-0.4427628310148078,0,Sidra Ameen
-0.2943927187791111,0.9812844931043971,0.31643563854233997,3,Sikandar Raza
-0.6608078528230668,0.3050331019768821,-0.5083959536141807,1,Sompal Kami
0.5227821974339578,-0.2370964924894418,1.1360383051395089,3,T Banton
-1.8322366903761127,0.3654253472673729,0.09216282521082698,2,T Bhatia
3.2773318052031515,2.1589653049473934,-0.3237650763508845,6,T Brits
0.3029253043638738,-1.25833608917811,-0.4804193724929608,1,T Bukenya
-1.9567924518890825,0.18284725206003863,0.20858214523259655,2,T Manders
0.986809551259731,0.7484138458935702,-1.1209823839724518,5,T Munyonga
-1.9665330804760828,0.05949615056079673,-0.015348222064201599,2,T Taylor
3.8346449770368993,2.9894565201864096,0.11464253254462917,6,TB Robinson
0.9741779830214199,-0.6862432648143575,0.8155639730036258,3,TL Seifert
1.3580650195918045,-1.3694273702196027,0.42586029315280044,4,TM Head
-0.48087005126964466,0.29417878657509183,-0.7603368259762728,1,TS Fray
-1.6979403002761426,0.6713545439739492,0.19967387248585564,2,TS Omary
-0.7111941863025747,0.6804441987290355,0.31402028182018443,3,TT Beaumont
4.0852619033507995,1.7591072592827437,-0.16638760814837988,6,Tanzid Hasan
-2.654314185658775,0.44654291177725797,0.6801787850533317,2,Tariq Aziz
1.4338133134134812,-2.6085514240605314,0.2307368516531777,4,Taskin Ahmed
-0.5415788371797794,1.2239646485249713,-0.004659276078697328,3,Thuya Aung
3.3931477923199815,1.342470695740971,-0.6046268013256307,6,US Hathinjar
-1.9567924518890825,0.18284725206003863,0.20858214523259655,2,Umaima Sohail
-1.3886772586632632,-0.01490759862240618,-0.4678998337757084,2,VP Thamotharam
1.8724347167920634,-1.969505698732801,1.5249973647590551,4,VS Padhaal
-0.28637428129514314,-1.5009728691316353,-2.009585518522314,1,Vichanath Singh
-2.1549370302716517,0.42434013245530866,0.29198049333416676,2,Vinu Kumar
-0.9330757218255383,-0.22768147712431708,1.3174817156492924,3,W Kevin
0.051517881694884846,-0.6565299721878308,0.8532241219720295,3,W Madhevere
-1.070630701654558,2.6815119294717045,0.9162118484663784,0,W Uisuk
-0.4466879084430565,-0.1456091895523537,-0.9266762522420506,1,WB Rankin
-1.8777638014278115,0.27700806845474474,0.021370753461252633,2,WK Dilhari
-1.695750367207212,-0.03066819926961937,-0.25578559155073377,2,WK McCallan
1.8199581456344982,1.0587202253865011,-0.9899208208870302,5,WTS Porterfield
-0.016115225194615154,0.09543982369930906,-0.45183710378437053,3,Walid Ghauri
-0.11723069974715952,-0.729676453087097,0.4799440894368844,3,Washeem Abbas
-2.0158242580413543,1.6337283040432613,0.9383126394207452,2,Y Naing Tun
1.3641122550829297,-0.3397435497952525,-0.08500430171660028,5,YK Pathan
0.26455744080246424,0.19532288093823771,-0.923654299824967,3,Yasir Ali
0.34499831331671615,-1.4081823463770948,-0.6282758763910135,1,Younis Khan
3.073855412529965,0.4345533089828082,-0.41625706944072716,5,Yuvraj Singh
-0.2868487595855956,3.117630220282387,0.8266836328959257,0,Z Hoque
0.22464775491017058,-1.3365845316608422,-0.6384417219486468,1,ZE Green
-0.034845732269135954,-0.2673532219314995,1.833918067778157,3,Zeeshan Khan
1.435586999195617,-0.6912652416532229,1.485053366591508,4,Zeeshan Maqsood
-1.9752912315226039,0.5886992757788052,0.30181895306586315,2,Ziaur Rehman
-2.654314185658775,0.44654291177725797,0.6801787850533317,2,Zohaib Sarwar
