innings,ball,runs_off_bat,extras
-0.9495790218880034,0.27561040862553093,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.29320366055348873,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.3107969124814468,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.3283901644094046,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.3459834163373624,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.36357666826532015,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.45154292790510936,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.4691361798330671,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.48672943176102523,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.504322683688983,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.5219159356169407,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.5395091875448985,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.6274754471846877,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,0.6450686991126455,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.6626619510406035,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.6802552029685613,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.6978484548965191,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.7154417068244769,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.8034079664642662,1.3530365350222502,-0.21504735533160058
-0.9495790218880034,0.8210012183922238,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.838594470320182,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.8561877222481398,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.8737809741760976,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.8913742261040554,2.040454770361115,-0.21504735533160058
-0.9495790218880034,0.9793404857438445,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.9969337376718023,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.0145269895997604,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.0321202415277182,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.049713493455676,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.0673067453836338,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.1552730050234232,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,1.1728662569513806,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.1904595088793388,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.2080527608072962,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.2256460127352544,3.4152912410388443,-0.21504735533160058
-0.9495790218880034,1.2432392646632124,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.3312055243030017,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,1.348798776230959,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.3663920281589172,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.3839852800868746,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.4015785320148326,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.4191717839427909,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,1.4367650358707482,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.50713804358258,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.5247312955105374,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.5423245474384955,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.559917799366453,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,1.577511051294411,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.595104303222369,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.6830705628621583,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.7006638147901159,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.7182570667180739,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.7358503186460315,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.7534435705739895,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.7710368225019475,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,1.788630074429905,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-1.6596473034498314,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.6420540515218736,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.6244607995939155,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-1.6068675476659577,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.589274295738,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.5716810438100421,2.040454770361115,-0.21504735533160058
1.053098243484515,-1.483714784170253,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.4661215322422951,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.4485282803143371,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.4309350283863793,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.4133417764584215,-0.7092181709943443,2.8697401586235034
1.053098243484515,-1.3957485245304637,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-1.3781552726025057,-0.7092181709943443,-0.21504735533160058
