PC1,PC2,PC3
0.40587181427449387,-1.1530710843941334,-0.06348720839357704
-0.06830527064756844,-1.1704128460680931,0.03514020649608415
1.8552107978394767,-1.154915734843361,-0.2969054008281106
0.4434026345928082,-1.2284889940536832,0.02396246473465308
0.4487641803525674,-1.2392629811479046,0.03645527518154308
-0.025412904569494826,-1.2566047428218645,0.13508269007120452
-0.02005135880973566,-1.267378729916086,0.1475755005180945
-0.01468981304997649,-1.2781527170103073,0.16006831096498453
0.4702103633916042,-1.2823589295247904,0.08642651696910335
-1.9817178961754256,-2.275497487501121,0.7791859825236924
0.5023796379501593,-1.3470028520901187,0.1613833796504434
0.028202553028097127,-1.3643446137640787,0.2600107945401049
0.5131027294696777,-1.3685508262785615,0.1863690005442234
2.9161574286385443,-1.3464859404740912,-0.2318112112227422
0.5238258209891963,-1.3900988004670047,0.21135462143800388
-1.9281024385778336,-2.3832373584433353,0.9041140869925929
0.5559950955477513,-1.4547427230323329,0.28631148411934376
0.5613566413075106,-1.4655167101265547,0.2988042945662341
0.08717955638544814,-1.482858471800514,0.39743170945589495
0.572079732827029,-1.4870646843149973,0.32378991546001396
1.0569799092686096,-1.4912708968294803,0.25014812146413307
0.5828028243465473,-1.50861265850344,0.348775536353794
0.1247103767037627,-1.5582763814600644,0.48488138258412566
0.6096105531453433,-1.5624825939745473,0.41123958858824416
0.6149720989051025,-1.5732565810687686,0.4237323990351343
1.0998722753466832,-1.5774627935832515,0.350090605039253
0.6256951904246209,-1.5948045552572114,0.44871801992891436
0.6310567361843801,-1.605578542351433,0.4612108303758045
0.6578644649831761,-1.6594484778225402,0.5236748826102547
0.1836873800611137,-1.6767902394964997,0.6223022974999158
0.6685875565026944,-1.680996452010983,0.5486605035040347
0.6739491022624535,-1.6917704391052042,0.5611533139509246
0.6793106480222129,-1.7025444261994258,0.5736461243978148
-1.7940637945838538,-2.6525870357988706,1.2164343481648436
0.6900337395417312,-1.7240924003878686,0.5986317452915948
-0.8842090888068487,1.843770237778367,-0.42195184740716396
-0.8788475430470893,1.8329962506841455,-0.40945903696027397
-0.39394736660550866,1.8287900381696622,-0.48310083095615497
-0.8681244515275709,1.8114482764957025,-0.3844734160664938
-0.8627629057678118,1.800674289401481,-0.3719806056196038
1.0607531627192335,1.8161714006262133,-0.7040262129437985
-0.8305936312092566,1.7360303668361525,-0.2970237429382636
-0.8252320854494974,1.7252563797419311,-0.28453093249137357
-0.8198705396897382,1.7144823926477097,-0.2720381220444834
-0.814508993929979,1.7037084055534883,-0.2595453115975934
-2.808344805854224,0.760233570533782,0.2971083077266641
-0.32424727172863915,1.688728205944784,-0.32069429514658454
-0.7984243566507013,1.671386444270824,-0.22206688025692323
-0.7769781736116647,1.6282904958939384,-0.1720956384693632
1.1465378948753806,1.6437876071186703,-0.5041412457935578
-0.7662550820921462,1.6067425217054956,-0.1471100175755832
-0.28135490565056553,1.6025363091910123,-0.22075181157146423
-0.7555319905726279,1.5851945475170526,-0.122124396681803
1.1679840779144175,1.6006916587417848,-0.4541700040059978
-0.7233627160140726,1.5205506249517242,-0.047167534000462814
-2.7171985279383177,0.5770757899320179,0.5094860853237948
-0.23310099381273278,1.5055704253430198,-0.10831651754945398
1.210876443992491,1.5144997619880134,-0.3542275204308774
-0.22237790229321433,1.4840224511545768,-0.08333089665567381
-0.6965549872152766,1.466680689480617,0.015296518233987384
-0.6911934414555175,1.4559067023863956,0.027789328680877395
-0.6697472584164808,1.41281075400951,0.0777605704684375
-0.1848470819749,1.4086045414950268,0.004118776472556391
-0.6590241668969623,1.391262779821067,0.10274619136221759
-2.6528599788212075,0.4477879448013608,0.6593998106864752
-0.16876244469562243,1.3762825802123626,0.04159720781322648
-0.6429395296176847,1.3589408185384029,0.14022462270288769
-0.6161318008188887,1.3050708830672957,0.20268867493733786
-0.13123162437730804,1.3008646705528126,0.12904688094145675
-0.12587007861754887,1.2900906834585912,0.14153969138834677
-0.6000471635396112,1.2727489217846315,0.24016710627800802
0.364391643583791,1.275110483849887,0.0803907078393557
-0.5893240720200927,1.2512009475961887,0.26515272717178806
-0.5625163432212968,1.1973310121250815,0.3276167794062382
0.40192246390210534,1.199692574190337,0.16784038096758597
-0.5517932517017784,1.1757830379366387,0.35260240030001827
-0.06689307526019767,1.1715768254221557,0.27896060630413727
-2.5402675178662646,0.22153421582271107,0.9217488300711659
-0.5357086144225008,1.1434610766539746,0.39008083164068835
-0.5089008856237048,1.0895911411828674,0.4525448838751385
-0.024000709182124103,1.0853849286683843,0.3789030898792575
-0.018639163422364935,1.074610941574163,0.39139590032614746
-0.01327761766260571,1.0638369544799415,0.4038887107730376
-0.007916071902846543,1.0530629673857201,0.41638152121992755
-2.4812905145089132,0.10302035778627554,1.0591697449869564
0.002807019616671847,1.0315149931972774,0.44136714211370764
0.024253202655708614,0.9884190448203916,0.4913383839012678
-0.4499238822663537,0.9710772831464318,0.589965798790929
1.4735921862206915,0.9865743943711637,0.2579201914667344
-0.43920079074683527,0.9495293089579889,0.6149514196847092
-0.43383924498707616,0.9387553218637675,0.6274442301315992
0.05106093145450458,0.9345491093492845,0.553802436135718
0.07786866025330057,0.8806791738781774,0.6162664883701682
-0.3963084246687618,0.8633374122042177,0.7148939032598294
-0.3909468789090025,0.852563425109996,0.7273867137067196
-0.38558533314924337,0.8417894380157747,0.7398795241536096
-0.38022378738948415,0.8310154509215533,0.7523723346004996
0.10467638905209654,0.8268092384070702,0.6787305406046183
0.1314841178508925,0.7729393029359631,0.7411945928390685
-0.3426929670711698,0.7555975412620034,0.8398220077287297
0.14220720937041095,0.7513913287475202,0.7661802137328487
-0.33196987555165136,0.7340495670735605,0.8648076286225099
0.15293030088992932,0.7298433545590775,0.7911658346266287
-0.321246784032133,0.7125015928851177,0.8897932495162899
0.18509957544848446,0.665199431993749,0.8661226973079689
-0.28907750947357785,0.6478576703197892,0.96475011219763
0.1958226669680029,0.643651457805306,0.8911083182017491
1.6398001047732267,0.6525807944502997,0.6451973153203254
0.6860843891693427,0.6286712581966015,0.8299593346527578
0.21190730424728044,0.6113294965226419,0.928586749542419
0.2387150330460764,0.5574595610515348,0.9910508017768692
-0.23546205187598587,0.540117799377575,1.0896782166665304
-0.2301005061162266,0.5293438122833535,1.1021710271134206
0.25479967032535406,0.5251375997688704,1.0285292331175393
0.2601612160851132,0.5143636126746491,1.041022043564429
0.7450613925266938,0.5101574001601661,0.9673802495685483
-0.1872081400381531,0.4431519155295823,1.2021135106885408
-2.181043951962398,-0.5003229194901241,1.7587671300127985
0.30305358216318684,0.42817171592087777,1.1409645271395494
0.308415127922946,0.4173977288266564,1.1534573375864396
1.7523925657281698,0.4263270654716501,0.9075463347050162
1.2782154808061075,0.4089853037976903,1.0061737495946774
0.8254845789230818,0.34854759374684485,1.1547724062718987
1.789923386046484,0.35090915581210025,0.9949960078332462
0.3566690397607788,0.32043184497866356,1.26589263160845
-0.11750804516128352,0.3030900833047038,1.3645200464981113
0.36739213128029713,0.2988838707902207,1.29087825250223
0.8522923077218778,0.2946776582757377,1.2172364585063489
0.3995614058388523,0.23423994822489233,1.3658351151835701
0.40492295159861147,0.22346596113067094,1.3783279256304601
0.8898231280401921,0.2192597486161877,1.3046861316345792
-0.06389258756369157,0.19535021236248956,1.4894481509670117
1.8596234809233536,0.21084732358722166,1.1574025436428168
0.4263691346376483,0.18037001275378514,1.4282991674180203
0.45317686343644437,0.1265000772826779,1.4907632196524707
0.45853840919620337,0.11572609018845677,1.5032560300993603
-0.01563867572585878,0.09838432851449673,1.601883444989022
0.46926150071572176,0.09417811600001398,1.5282416509931405
-0.00491558420634039,0.07683635432605393,1.626869065882802
0.00044596155341883385,0.0660623672318324,1.6393618763296922
0.5067923210340364,0.018760206340463662,1.615691324121371
0.032615236111973894,0.0014184446665041655,1.7143187390110322
0.5175154125535547,-0.002787767847979125,1.640676945015151
0.04333832763149223,-0.02012952952193862,1.7393043599048121
0.04869987339125151,-0.030903516616160153,1.7517971703517023
0.5336000498328324,-0.03510972913064345,1.6781553763558212
2.9581009320407357,-0.056140791703058704,1.3099464063764155
0.5657693243913874,-0.09975365169597167,1.7531122390371612
-0.8403678600528927,0.38104129549979143,-1.763824497856081
-0.8350063142931334,0.37026730840557004,-1.751331687409191
-0.35010613785155276,0.36606109589108693,-1.8249734814050722
-2.8234805804576193,-0.5839815137083578,-1.1821852576380432
0.14015558434978712,0.35108089628238254,-1.8861224649540633
-0.3340215005722752,0.33373913460842275,-1.7874950500644022
-0.8081985854943375,0.31639737293446296,-1.688867635174741
-0.7867524024553006,0.2733014245575772,-1.6388963933871807
-0.7813908566955415,0.26252743746335583,-1.6264035829402907
-0.7760293109357823,0.2517534503691343,-1.6139107724934005
0.1884094961876199,0.25411501243438966,-1.773687170932053
-0.2857675887344424,0.2367732507604299,-1.6750597560423919
-0.7599446736565048,0.21943148908647014,-1.5764323411527306
-2.7323343025417133,-0.767139294310122,-0.9698074800409128
0.23130186226569346,0.16792311568061824,-1.6737446873569326
0.7162020387072742,0.16371690316613535,-1.747386481352814
-0.7170523075784311,0.1332395923326987,-1.4764898575776102
-2.7108881195026764,-0.8102352426870076,-0.9198362382533526
-0.2267905853770912,0.11825939272399429,-1.5376388411266015
-2.7001650279831577,-0.8317832168754504,-0.8948506173595726
-0.6956061245393944,0.09014364395581312,-1.4265186157900502
-0.2107059480978136,0.08593743144132997,-1.5001604097859313
-2.6787188449441213,-0.8748791652523361,-0.8448793755720124
-0.6741599415003575,0.0470476955789274,-1.37654737400249
-0.18925976505877687,0.04284148306444438,-1.4501891679983712
-0.6634368499808392,0.02549972139048447,-1.3515617531087099
-0.65807530422108,0.014725734296263077,-1.3390689426618199
-2.651911116145325,-0.9287491007234432,-0.7824153233375623
-2.646549570385566,-0.9395230878176646,-0.769922512890672
-0.16245203625998092,-0.011028452406662722,-1.387725115763921
-0.6366291211820432,-0.028370214080622635,-1.2890977008742597
-0.6259060296625248,-0.049918188269065356,-1.2641120799804797
-0.6205444839027656,-0.06069217536328682,-1.2516192695335895
-0.13564430746118492,-0.06489838787776983,-1.3252610635294708
0.34925586898039573,-0.06910460039225291,-1.398902857525352
-2.6036572043074924,-1.025714984571436,-0.6699800293155519
-0.11955967018190736,-0.09722034916043407,-1.2877826321888008
-2.5714879297489373,-1.0903589071367643,-0.5950231666342117
-0.5669290263051736,-0.16843204630550102,-1.1266911650646891
-0.5615674805454145,-0.1792060333997224,-1.1141983546177991
-2.5554032924696597,-1.1226808684194287,-0.5575447352935415
-0.550844389025896,-0.2007540075881653,-1.0892127337240192
1.3726716794611493,-0.18525689636343318,-1.421258341048214
1.3780332252209084,-0.19603088345765463,-1.4087655306013238
-0.05522112106479696,-0.22650819429109115,-1.1378689068261203
-0.5186751144673409,-0.2653979301534937,-1.014255871042679
-0.5133135687075817,-0.2761719172477153,-1.0017630605957888
-0.02841339226600101,-0.28037812976219817,-1.0754048545916701
-0.023051846506241758,-0.29115211685641973,-1.0629120441447801
-0.49722893142830416,-0.30849387853037946,-0.9642846292551187
0.467209875695098,-0.30613231646512407,-1.1240610276937713
-0.4650596568697489,-0.37313780109570793,-0.8893277665737784
0.4993791502536532,-0.37077623903045265,-1.0491041650124309
0.025202065331590945,-0.38811800070441244,-0.9504767501227696
1.4691795031368147,-0.37918866405941876,-1.196387753004193
0.03592515685110935,-0.4096659748928553,-0.9254911292289895
-2.4374492857549575,-1.3597085844922998,-0.2827029054619608
-0.4328903823111938,-0.4377817236610365,-0.8143709038924382
1.5067103234551291,-0.4546065737189686,-1.108938079875963
-2.4052800111964023,-1.4243525070576284,-0.20774604278062064
0.5583561536110044,-0.4892900970668884,-0.9116832500966403
-0.39535956199287936,-0.5131996333205865,-0.7269212307642079
-0.38999801623312025,-0.5239736204148079,-0.7144284203173179
0.0949021602084605,-0.5281798329292909,-0.7880702143131991
